Number,Title,Author,State,CreatedAt,ClosedAt,Area,Type,Reactions,URL,Comments,Priority,Milestone
"17261","A sql editor must have focus","kharigardner","CLOSED","2022-02-16T18:24:32Z","2024-08-16T17:45:20Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17261","2","-1",
"17254","Most of extension is not localized","Charles-Gagnon","CLOSED","2022-02-11T23:08:10Z","2025-09-22T17:24:43Z","Localization",,"0","https://github.com/microsoft/vscode-mssql/issues/17254","1","-1","Backlog"
"17250","Create new binding from table should pick up new project if user chose to make one","Charles-Gagnon","CLOSED","2022-02-11T21:58:18Z","2022-03-01T07:45:34Z","SQL Binding","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17250","0","-1","April 2022 Release"
"17247","Strings are not localized properly","VasuBhog","CLOSED","2022-02-10T23:57:44Z","2022-02-11T02:53:30Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17247","0","-1","February 2022 Release"
"17244","""Create Azure Function with SQL binding"" menu item should be in a separate group","Charles-Gagnon","CLOSED","2022-02-10T21:57:32Z","2022-02-11T22:39:43Z","SQL Binding","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17244","0","-1",
"17242","""Create Azure Function with SQL Input Binding"" is showing in the command palette","Charles-Gagnon","CLOSED","2022-02-10T20:04:05Z","2022-02-11T22:39:43Z","SQL Binding",,"0","https://github.com/microsoft/vscode-mssql/issues/17242","0","-1","February 2022 Release"
"17241","Timeout error after creating Azure Function","Charles-Gagnon","CLOSED","2022-02-10T20:02:05Z","2022-02-14T23:22:24Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17241","0","-1","February 2022 Release"
"17240","Create new SQL Binding from Table with no project should provide more info","Charles-Gagnon","CLOSED","2022-02-10T19:48:03Z","2022-02-11T21:57:09Z","SQL Binding","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17240","0","-1","February 2022 Release"
"17237","Object Explorer Connections Disappear","dbrocha","CLOSED","2022-02-10T15:30:37Z","2025-04-28T17:41:40Z","Connection","Bug","2","https://github.com/microsoft/vscode-mssql/issues/17237","6","0","Backlog"
"17234","AAD Sign in not works on mssql but works on azure tools plugin (with proxy)","esauaguilar-kr","CLOSED","2022-02-10T07:47:55Z","2025-02-14T17:56:33Z","",,"3","https://github.com/microsoft/vscode-mssql/issues/17234","5","-1","February Release 2025"
"17228","from  flask_mysqldb import MySQL","Nourfaress","CLOSED","2022-01-31T23:44:49Z","2022-02-01T23:50:57Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17228","2","-1",
"17224","Option to disable opening file with TSQL query while doing Select Top 1000","CIRCULARKA","CLOSED","2022-01-28T14:50:10Z","2025-09-18T18:20:58Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17224","2","-1","Backlog"
"17222","CASE Statement - Inconsistent Formatting","Emeka-MSFT","CLOSED","2022-01-25T17:54:04Z","2024-08-16T17:31:55Z","Formatter",,"0","https://github.com/microsoft/vscode-mssql/issues/17222","1","-1",
"17221","mssql: Execution failed: Could not find the resource ""Microsoft.SqlTools.ManagedBatchParser.Localization.SR.resources"" among the resources ""Microsoft.SqlTools.ManagedBatchParser.SR.resources"" embedded in the assembly ""Microsoft.SqlTools.ManagedBatchParser"", nor among the resources in any satellite assemblies for the specified culture. Perhaps the resources were embedded with an incorrect name.","vaqxai","CLOSED","2022-01-25T11:01:12Z","2022-02-05T00:03:35Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17221","4","-1",
"17220","Should be able to view connection information without going to settings.json","davidpcaldwell","CLOSED","2022-01-24T14:56:43Z","2024-11-08T15:46:02Z","Connection","Feature Request","3","https://github.com/microsoft/vscode-mssql/issues/17220","1","-1","November 2024 Release"
"17218","Display if the query ran with some errors","GlutenBoy","CLOSED","2022-01-20T15:50:17Z","2025-01-29T22:09:25Z","Query Editor","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17218","1","-1","March 2025 Release"
"17211","扩展意外终止","BluesVN","CLOSED","2022-01-13T03:18:17Z","2022-01-13T18:12:00Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17211","1","-1",
"17209","A11y_mssql for VSCode_Select top 1000 Results window_Keyboard:When tabbing to table in results section there is an unnecessary focus is moving to the whole section","Roopesh-T","CLOSED","2022-01-12T05:20:12Z","2022-02-04T22:38:23Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17209","2","-1",
"17208","A11y_mssql for VSCode_Select top 1000 Results window_Usability:When using Ctrl+Alt+arrow keys to navigate between cells, to column 1 and row 1 screen reader is not announcing any data in the cell, since there is no data in the cell.","Roopesh-T","CLOSED","2022-01-12T04:50:27Z","2022-02-02T22:13:23Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17208","2","-1",
"17205","A11y_mssql for VSCode_Select top 1000 _ScreenReader:When tabbing to the editor screen reader is not announcing the line number along with the data in the line.","Roopesh-T","CLOSED","2022-01-11T09:59:39Z","2022-07-15T08:34:07Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17205","12","-1",
"17204","A11y_mssql for VSCode_mssql Extension_Connections_ScreenReader: Screen Reader is not reading the full information related to the database name.","Yashi1201","CLOSED","2022-01-11T08:09:13Z","2023-02-15T07:39:17Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17204","13","-1","March 2023 Release"
"17203","A11y_mssql for VSCode_Select top 1000 _Keyboard:When pressing enter in the ""select top 1000"" tab item, the first keyboard focus is moving to the second line in the editor section instead of first line.","Roopesh-T","CLOSED","2022-01-11T07:50:51Z","2022-01-20T19:24:36Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17203","1","-1",
"17202","A11y_mssql for VSCode_Select top 1000 _Keyboard:When using arrow keys to move to ""split editor right"" icon, tooltip is not available with the keyboard keys.","Roopesh-T","CLOSED","2022-01-11T07:04:22Z","2025-10-27T18:12:33Z","",,"1","https://github.com/microsoft/vscode-mssql/issues/17202","14","-1","December 2025 Release"
"17201","A11y_mssql for VSCode_Query History_Keyboard:When using arrow keys to move to data in Query History window, tooltip is not available with the keyboard keys.","Roopesh-T","CLOSED","2022-01-11T06:43:02Z","2026-01-26T20:51:12Z","Query History","Bug","1","https://github.com/microsoft/vscode-mssql/issues/17201","17","-1","Backlog"
"17200","A11y_mssql for VSCode_mssql Extension_Connections_ScreenReader:Screen reader is announcing the position of ""New Query"" as ""New Query 1 of 5"", but not announcing positions of other menu items like  Disconnect, Remove, Refresh and Create Project from Database.","Yashi1201","CLOSED","2022-01-11T06:42:33Z","2022-01-28T19:17:35Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17200","5","-1",
"17199","A11y_mssql for VSCode_Message Window_ScreenReader:Screen reader is announcing the ""message"" dropdown as collapsed/expanded state only for the first time.","Roopesh-T","CLOSED","2022-01-11T06:02:27Z","2022-02-04T20:54:32Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17199","6","-1",
"17198","A11y_mssql for VSCode_Message Window_ScreenReader:Screen reader is announcing the ""message"" dropdown as collapsed when it is in expanded state and vise versa.","Roopesh-T","CLOSED","2022-01-11T05:50:12Z","2022-02-04T22:38:23Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17198","2","-1",
"17197","A11y_mssql for VSCode_Message Window_ScreenReader:Screen reader is announcing the unnecessary information when tabbing to ""message"" dropdown.","Roopesh-T","CLOSED","2022-01-11T05:42:21Z","2025-10-20T20:45:31Z","Query Result",,"0","https://github.com/microsoft/vscode-mssql/issues/17197","10","-1","November 2025 Release"
"17196","A11y_mssql for VSCode_Message Window_ScreenReader:Screen reader is announcing the error message as in table format, which is not visually representing as table.","Roopesh-T","CLOSED","2022-01-11T05:26:53Z","2022-01-28T22:57:55Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17196","4","-1",
"17195","A11y_mssql for VSCode_Message Window_ColorContrast:The color contrast ratio of shortcut ""Crtl+Alt+Y"" to the background is 3.164:1","Roopesh-T","CLOSED","2022-01-11T04:42:48Z","2022-01-26T19:47:20Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17195","1","-1",
"17192","A11y_mssql for VSCode_Message Window_Keyboard:After pressing tab key(Ctrl+M) from ""More actions"" keyboard focus is going to bottom status bar instead of going to the ""messages"" dropdown.","Roopesh-T","CLOSED","2022-01-10T10:42:03Z","2023-02-13T09:35:07Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17192","5","-1","March 2023 Release"
"17185","Notebook support enhancement","tomgross","CLOSED","2022-01-03T10:33:07Z","2022-01-03T16:46:04Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17185","1","-1",
"17184","Latest version for offline installation","WolfgangKluge","CLOSED","2021-12-22T14:30:25Z","2022-03-07T07:39:51Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17184","6","-1",
"17182","How to detect language flavour outside extension?","inferrinizzard","CLOSED","2021-12-17T17:40:05Z","2025-11-18T03:00:26Z","Extensibility","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17182","1","-1","Backlog"
"17181","Error: File entry unexpectedly large: nnnnnn (max: 4096)","morningtundra","CLOSED","2021-12-17T16:17:01Z","2022-02-01T23:51:30Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17181","8","-1",
"17180","Latest version crashes and does not start correctly","gdvallance","CLOSED","2021-12-16T23:40:48Z","2024-08-16T17:36:38Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17180","4","-1",
"17175","OOM Errors when in large JS/TS Repo","vincent-eb","CLOSED","2021-12-15T17:24:04Z","2024-08-16T17:37:14Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17175","2","-1",
"17174","Token retrieval failed with an error.","Shaul-Z","CLOSED","2021-12-15T07:25:29Z","2024-08-16T17:38:13Z","",,"1","https://github.com/microsoft/vscode-mssql/issues/17174","3","-1",
"17170","Release 1.12 RC candidate build STS doesn't match ADS 1.34 RC build version ","kburtram","CLOSED","2021-12-13T16:58:21Z","2021-12-13T19:42:38Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17170","0","-1","December 2021 Release"
"17168","Convert * to all field  of table","HossienMehdikhah","CLOSED","2021-12-12T08:05:04Z","2024-08-16T17:15:59Z","Query Editor","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/17168","3","-1",
"17166","run query from the query history entry is not working","alanrenmsft","CLOSED","2021-12-09T22:14:13Z","2025-09-22T17:28:23Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17166","1","3","Backlog"
"17166","run query from the query history entry is not working","alanrenmsft","CLOSED","2021-12-09T22:14:13Z","2025-09-22T17:28:23Z","Query History","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17166","1","3","Backlog"
"17132","Enable vscode-mssql grammar to be available for VS Code on the Web","isidorn","CLOSED","2021-11-25T10:41:49Z","2021-12-04T02:17:45Z","Shell","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17132","5","-1","December 2021 Release"
"17131","Extension issue","zeldrisho","CLOSED","2021-11-25T09:16:02Z","2021-11-25T09:19:05Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17131","0","-1",
"17130","Result windows disappear","cantruchd","CLOSED","2021-11-23T23:42:27Z","2021-12-01T18:06:37Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17130","2","-1",
"17129","Unable to connect to Azure SQLServer","guiNovais","CLOSED","2021-11-23T19:04:32Z","2025-09-22T17:47:44Z","Connection","Bug","1","https://github.com/microsoft/vscode-mssql/issues/17129","4","2","Backlog"
"17128","AAD auth method message is not localized","abist","CLOSED","2021-11-23T03:35:53Z","2021-12-05T03:51:51Z","Localization","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17128","0","-1","December 2021 Release"
"17127","extension never fully initializes after SqlToolsService install","aligature","CLOSED","2021-11-22T17:37:58Z","2021-12-17T16:46:03Z","Acquisition","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17127","6","-1","February 2022 Release"
"17126","1","big2545","CLOSED","2021-11-22T13:40:49Z","2021-11-22T17:16:49Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17126","0","-1",
"17112","[Feature request] Need more neat way to authenticate to AzureChinaCloud with AAD","roxxette","CLOSED","2021-11-16T06:57:36Z","2025-10-01T02:02:21Z","Connection","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17112","1","2","November 2025 Release"
"17110","Please install .NET Core SDK version 3.1 and include a global.json in the project folder specifying the SDK version to use.","cgsthtm","CLOSED","2021-11-15T04:11:13Z","2021-11-16T00:40:28Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17110","3","-1",
"17105","Unable to add azure account ","cssuh","CLOSED","2021-11-12T21:22:41Z","2021-11-16T18:18:36Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17105","1","-1",
"17098","Component Governance failures don't fail build","Charles-Gagnon","CLOSED","2021-11-10T00:57:26Z","2021-11-11T18:45:55Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17098","0","-1",
"17094","Extension issue","bernatrm","CLOSED","2021-11-08T15:58:22Z","2021-11-08T16:54:43Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17094","1","-1",
"17093","Extension issue","pmbdlw","CLOSED","2021-11-08T12:08:40Z","2021-11-08T16:59:20Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17093","1","-1",
"17092","time collapse ","mrchao-SP","CLOSED","2021-11-06T12:35:29Z","2021-11-08T04:33:38Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17092","1","-1",
"17091","Ask for keychain access","lopezvit","CLOSED","2021-11-03T11:57:01Z","2021-11-03T17:58:13Z","",,"1","https://github.com/microsoft/vscode-mssql/issues/17091","3","-1",
"17090","Disable SQLTools Service","LawrenceL-QHR","CLOSED","2021-11-02T23:26:19Z","2021-11-03T16:43:09Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17090","3","-1",
"17087","Extension startup time is slow","AmentBRT","CLOSED","2021-11-02T17:38:09Z","2024-08-16T17:14:56Z","Performance","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17087","10","-1","Backlog"
"17086","Token expired for long open query windows","cssuh","CLOSED","2021-11-02T16:02:52Z","2021-11-02T19:22:09Z","Azure","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17086","0","-1",
"17081","Release 1.11 readme doesn't have updated changelog","kburtram","CLOSED","2021-10-26T17:05:45Z","2021-10-26T18:28:49Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17081","0","-1","October 2021 Release"
"17079","[Feature Request]  - Add Analysis Services connections","BenGinders","CLOSED","2021-10-22T07:43:14Z","2024-08-16T17:13:39Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17079","1","-1","Backlog"
"17078","First new connection shows placeholder connection in OE tree","kburtram","CLOSED","2021-10-21T22:40:13Z","2021-11-17T22:14:48Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17078","1","-1","October 2021 Hotfix Release"
"17072","""Edit Data"" option enhancement","azinsharaf","CLOSED","2021-10-14T20:15:47Z","2025-02-28T00:43:41Z","","Feature Request","3","https://github.com/microsoft/vscode-mssql/issues/17072","3","-1","Backlog"
"17071","SQLCMD Scripting Variables are reported as errors.","cnash","CLOSED","2021-10-14T12:42:07Z","2021-12-02T17:45:32Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17071","1","-1","December 2021 Release"
"17065","Connection placeholder content written to user settings file","af4jm","CLOSED","2021-10-04T15:29:49Z","2021-11-17T22:15:03Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17065","3","-1","October 2021 Hotfix Release"
"17064","Repeated keychain prompts in v1.10.2 & 1.11.0","leighghunt","CLOSED","2021-09-30T21:52:21Z","2021-11-10T18:16:05Z","",,"5","https://github.com/microsoft/vscode-mssql/issues/17064","18","-1","October 2021 Hotfix Release"
"17059","Add 'Azure Active Directory - Password' as Authentication Option","jsnd","CLOSED","2021-09-24T15:26:55Z","2025-09-18T02:55:23Z","Connection","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/17059","1","-1","Backlog"
"17057","Incorrect highlighting when escaping quotes in SQL","alexr00","CLOSED","2021-09-21T13:55:21Z","2021-09-21T19:31:29Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17057","11","-1",
"17055","Single quotes pair tokenize incorrectly","ykwdavid","CLOSED","2021-09-07T04:20:23Z","2025-07-23T09:44:44Z","Language Service","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17055","1","-1","Backlog"
"17048","Apple silicon Not Supported Issue","xkalf","CLOSED","2021-08-26T04:32:19Z","2021-08-31T20:10:34Z","Acquisition","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17048","1","-1","Backlog"
"17047","Profiles with saving password don't work when VSCode is in a remote development session","carlitorendon","CLOSED","2021-08-26T02:22:06Z","2025-10-01T01:59:10Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17047","1","2","December 2025 Release"
"17044","Default isolation level is set to `read uncommitted`","sjp363","CLOSED","2021-08-20T22:39:34Z","2021-08-31T22:46:14Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17044","3","-1","October 2021 Release"
"17042","Cannot select tenant with Azure AD auth","sdebruyn","CLOSED","2021-08-19T08:25:23Z","2022-02-22T22:00:04Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17042","0","-1","April 2022 Release"
"17042","Cannot select tenant with Azure AD auth","sdebruyn","CLOSED","2021-08-19T08:25:23Z","2022-02-22T22:00:04Z","Azure","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17042","0","-1","April 2022 Release"
"17031","Nested comment display problem","StefanTimotijevic","CLOSED","2021-08-05T07:44:43Z","2021-08-27T01:26:35Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17031","1","-1","Backlog"
"17021","Add Bookmark functionality","NCC1701M","CLOSED","2021-07-26T08:01:41Z","2025-09-18T02:56:52Z","Query Editor","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17021","1","-1","Backlog"
"17016","Nested comments break highlighting","micek-petr","CLOSED","2021-07-21T07:01:48Z","2021-08-27T19:35:28Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17016","1","-1","Backlog"
"17013","Add extension to Open VSIX Repo","clin1234","CLOSED","2021-07-20T13:49:55Z","2025-09-18T16:57:57Z","Acquisition","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17013","2","-1","Backlog"
"17012","mssql: SQL Tools Service component could not start.","Devtronyx","CLOSED","2021-07-16T08:54:09Z","2025-09-18T18:13:17Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17012","2","-1","Backlog"
"17009","Queries working only on new files - queries over existing files never end to execute","marcelosiigo","CLOSED","2021-07-14T21:44:05Z","2025-06-24T09:25:45Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17009","1","-1","Backlog"
"17006","Corrupt ZIP","dhireng","CLOSED","2021-07-06T16:14:54Z","2024-08-16T02:47:24Z","Acquisition","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17006","1","-1","Backlog"
"17005","Error in highlighting of comments in VSCode","a-stewart","CLOSED","2021-07-05T09:07:57Z","2021-08-27T22:09:23Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17005","3","-1","Backlog"
"17004","Azure SQL database query execution fails second day","kcaswick","CLOSED","2021-06-25T18:57:52Z","2021-10-14T01:05:15Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/17004","25","-1","October 2021 Release"
"17003","How to add or edit snippets?","OfirD1","CLOSED","2021-06-17T18:51:42Z","2021-06-17T22:28:40Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/17003","1","-1",
"17001","Ability to script data from resultsets as t-sql","o-o00o-o","CLOSED","2021-06-09T19:37:57Z","2025-09-18T18:15:04Z","Query Result","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/17001","1","-1","Backlog"
"16999","Error loading webview","mhhc-bi","CLOSED","2021-06-08T19:25:47Z","2024-08-16T02:46:37Z","Shell","Bug","1","https://github.com/microsoft/vscode-mssql/issues/16999","3","-1","Backlog"
"16998","Can't connect to SQL Server from this extension","Nefcanto","CLOSED","2021-06-05T12:20:50Z","2024-11-08T15:12:39Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16998","7","-1","Backlog"
"16997","Buttons not aligned properly next to results grid","kburtram","CLOSED","2021-06-01T23:37:07Z","2021-09-27T21:39:14Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16997","0","-1","October 2021 Release"
"16996","Azure Data Studio for Mac - connection failure if .sql script longer than X lines","scottfagg","CLOSED","2021-06-01T02:50:32Z","2024-08-16T02:45:17Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16996","2","-1","Backlog"
"16995","SQLCMD changes to Off after executing script","katsuya-horiuchi","CLOSED","2021-05-31T14:10:27Z","2025-08-27T05:18:51Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16995","2","1","Backlog"
"16994","SELECT TOP (1000)  Why can not set to other number ?such as 10 row ???","makelove","CLOSED","2021-05-29T07:43:27Z","2024-11-08T15:10:51Z","Query Editor","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/16994","2","-1","Backlog"
"16993","Extension issue","yanonymous","CLOSED","2021-05-19T15:45:46Z","2021-05-24T08:22:31Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16993","2","-1",
"16992","Query History Persistence","gwired2015","CLOSED","2021-05-17T14:54:08Z","2025-09-18T18:12:23Z","Query History","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/16992","1","-1","Backlog"
"16990","Feature Request: Grouping tables by schema","Bijaelo","CLOSED","2021-05-11T06:39:25Z","2024-08-16T02:40:40Z","Object Explorer","Feature Request","3","https://github.com/microsoft/vscode-mssql/issues/16990","1","-1","Backlog"
"16989","Failing to install mssql sql tools ","mhmtsoydam","CLOSED","2021-05-10T06:55:13Z","2024-08-16T02:57:13Z","Acquisition","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16989","5","-1","Backlog"
"16988","CDS (Common Data Service) Access is not working","rdobryanskyy","CLOSED","2021-05-07T16:13:22Z","2025-04-03T18:24:28Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16988","1","-1","Backlog"
"16987","command not found","Bijaelo","CLOSED","2021-05-07T14:14:12Z","2024-08-16T02:43:06Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16987","5","-1","Backlog"
"16986","Support virtual workspaces","lszomoru","CLOSED","2021-05-07T11:46:55Z","2025-09-18T16:26:16Z","Shell","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/16986","1","-1","Backlog"
"16985","Incorrect indentation after appearance of `FOR XML EXPLICIT`","deltamualpha","CLOSED","2021-05-05T20:31:41Z","2025-03-26T03:02:06Z","Formatter","Bug","1","https://github.com/microsoft/vscode-mssql/issues/16985","1","-1","Backlog"
"16984","Support Workspace Trust","lszomoru","CLOSED","2021-05-04T17:01:41Z","2021-12-02T22:02:40Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/16984","0","-1","December 2021 Release"
"16983","Adding connection to workspace settings, copies to settings.json","dustyghost","CLOSED","2021-04-29T14:47:07Z","2021-12-03T01:41:06Z","Connection","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/16983","1","-1","December 2021 Release"
"16982","mssql: The platform is not supported","app/","CLOSED","2021-04-28T16:28:13Z","2021-08-27T05:06:53Z","","Feature Request","6","https://github.com/microsoft/vscode-mssql/issues/16982","14","-1",
"16981","Formatter and snippets like SQL Prompt expected","sanamhub","CLOSED","2021-04-21T16:42:32Z","2021-08-27T05:16:03Z","",,"2","https://github.com/microsoft/vscode-mssql/issues/16981","2","-1",
"16980","Intellisense order: Fields first?","dekiesel","CLOSED","2021-04-21T13:14:51Z","2025-10-23T00:21:17Z","Language Service","Feature Request","4","https://github.com/microsoft/vscode-mssql/issues/16980","1","-1","January 2026 Release"
"16979","platform not supported on M1 mac pro","hajiskyy","CLOSED","2021-04-08T07:14:45Z","2021-08-27T05:07:07Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16979","2","-1",
"16978","issues","yama143","CLOSED","2021-04-04T09:58:46Z","2021-05-03T22:13:46Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16978","0","-1",
"16977","I can't connect to a local MySQL server","Kaloyanes","CLOSED","2021-04-03T10:36:01Z","2021-04-10T07:29:09Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16977","3","-1",
"16976","Extension issue","samdruster","CLOSED","2021-04-03T05:10:45Z","2021-04-19T20:20:26Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16976","1","-1",
"16975","Extension issue","samdruster","CLOSED","2021-04-03T05:01:53Z","2021-08-27T05:14:26Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16975","4","-1",
"16974","[Feature Request] Have query results use VSCode's new table widget","app/","CLOSED","2021-03-31T23:01:21Z","2024-08-16T02:38:18Z","Query Editor","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/16974","1","-1","Backlog"
"16973","SQL TOOL SERVICE","Collinsago","CLOSED","2021-03-29T03:52:30Z","2024-08-16T02:36:25Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16973","1","-1","Backlog"
"16972","Color Customization of Results Window","Kenobi-the-2nd","CLOSED","2021-03-22T01:22:05Z","2025-10-01T00:51:38Z","Query Result","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/16972","3","-1","Backlog"
"16971","Cannot run query if sql script is saved in a repo I cloned from the command line","akoelln","CLOSED","2021-03-21T01:51:22Z","2025-09-18T18:16:25Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16971","3","-1","Backlog"
"16970","Extension issue","samdruster","CLOSED","2021-03-20T10:46:09Z","2021-04-19T20:20:16Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16970","1","-1",
"16967","Native VScode on M1 (Apple Silicon) breaks extension ","roelrens","CLOSED","2021-03-09T11:35:28Z","2023-03-13T18:20:41Z","Acquisition","Bug","8","https://github.com/microsoft/vscode-mssql/issues/16967","9","-1","October 2021 Release"
"16965","Syntax support for SQL ANALYTIC WINDOW functions","life-droid","CLOSED","2021-03-09T10:24:51Z","2021-08-27T22:15:43Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16965","1","-1","Backlog"
"16964","Connection issues with Azure SQL","Sti2nd","CLOSED","2021-03-08T13:45:35Z","2021-12-13T19:42:24Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16964","2","-1","December 2021 Release"
"16962","I cannot alter or view a trigger script on my database connections","omarsd03","CLOSED","2021-02-26T18:59:44Z","2021-08-31T20:40:52Z","Query Editor","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/16962","1","-1","October 2021 Release"
"16961","Extension Installed and Activated but No Commands Are Available","eksortso","CLOSED","2021-02-25T16:00:23Z","2021-12-01T20:55:49Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16961","9","-1","Backlog"
"16960","Extension issue - slow loading times","DaveBarx","CLOSED","2021-02-21T22:34:10Z","2021-03-08T17:50:28Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16960","2","-1",
"16959","Add an ability to set trustServerCertificate from Connection Wizard","kburtram","CLOSED","2021-02-21T18:35:28Z","2023-03-22T07:04:42Z","Connection","Feature Request","3","https://github.com/microsoft/vscode-mssql/issues/16959","1","-1","Backlog"
